Chr,Pos,MAF,self_beta,nei_beta,Locus
3,17207523,0.427135678,0,-0.001791802,AT3G46700
3,17207523,0.427135678,0,-0.001791802,AT3G46710
3,17207523,0.427135678,0,-0.001791802,AT3G46720
3,17207523,0.427135678,0,-0.001791802,AT3G46730
3,17237638,0.422110553,0,-0.000606755,AT3G46780
3,17237638,0.422110553,0,-0.000606755,AT3G46790
3,17237638,0.422110553,0,-0.000606755,AT3G46800
3,17237638,0.422110553,0,-0.000606755,AT3G46810
3,17237638,0.422110553,0,-0.000606755,AT3G46820
3,17237656,0.422110553,0,-2.30E-17,AT3G46780
3,17237656,0.422110553,0,-2.30E-17,AT3G46790
3,17237656,0.422110553,0,-2.30E-17,AT3G46800
3,17237656,0.422110553,0,-2.30E-17,AT3G46810
3,17237656,0.422110553,0,-2.30E-17,AT3G46820
3,17328762,0.341708543,0,-0.009138927,AT3G47020
3,17328762,0.341708543,0,-0.009138927,AT3G47021
3,17328762,0.341708543,0,-0.009138927,AT3G47030
3,17328762,0.341708543,0,-0.009138927,AT3G47040
3,17328762,0.341708543,0,-0.009138927,AT3G47050
3,17328762,0.341708543,0,-0.009138927,AT3G47060
3,17328762,0.341708543,0,-0.009138927,AT3G47070
3,17445221,0.301507538,0,-8.15E-05,AT3G47340
3,17445221,0.301507538,0,-8.15E-05,AT3G47341
3,17445221,0.301507538,0,-8.15E-05,AT3G47342
3,17445221,0.301507538,0,-8.15E-05,AT3G47347
3,17445221,0.301507538,0,-8.15E-05,AT3G47348
3,17445221,0.301507538,0,-8.15E-05,AT3G47350
3,17445221,0.301507538,0,-8.15E-05,AT3G47360
3,17445221,0.301507538,0,-8.15E-05,AT3G47370
3,17458754,0.492462312,0,0.003171568,AT3G47360
3,17458754,0.492462312,0,0.003171568,AT3G47370
3,17458754,0.492462312,0,0.003171568,AT3G47380
3,17458754,0.492462312,0,0.003171568,AT3G47390
3,17458754,0.492462312,0,0.003171568,AT3G47400
3,17477321,0.120603015,0,-0.011155631,AT3G47410
3,17477321,0.120603015,0,-0.011155631,AT3G47420
3,17477321,0.120603015,0,-0.011155631,AT3G47430
3,17477321,0.120603015,0,-0.011155631,AT3G47440
3,17477321,0.120603015,0,-0.011155631,AT3G47450
3,17478511,0.130653266,0,0.003155724,AT3G47410
3,17478511,0.130653266,0,0.003155724,AT3G47420
3,17478511,0.130653266,0,0.003155724,AT3G47430
3,17478511,0.130653266,0,0.003155724,AT3G47440
3,17478511,0.130653266,0,0.003155724,AT3G47450
3,17486181,0.346733668,0,0.003201967,AT3G47430
3,17486181,0.346733668,0,0.003201967,AT3G47440
3,17486181,0.346733668,0,0.003201967,AT3G47450
3,17486181,0.346733668,0,0.003201967,AT3G47460
3,17486181,0.346733668,0,0.003201967,AT3G47470
3,17538543,0.326633166,0,0.000162718,AT3G47580
3,17538543,0.326633166,0,0.000162718,AT3G47590
3,17538543,0.326633166,0,0.000162718,AT3G47600
3,17567084,0.422110553,0,-0.00750439,AT3G47620
3,17567084,0.422110553,0,-0.00750439,AT3G47630
3,17567084,0.422110553,0,-0.00750439,AT3G47640
3,17567084,0.422110553,0,-0.00750439,AT3G47650
3,17567084,0.422110553,0,-0.00750439,AT3G47660
3,17567084,0.422110553,0,-0.00750439,AT3G47670
3,17567084,0.422110553,0,-0.00750439,AT3G47675
3,17587084,0.452261307,0,3.60E-06,AT3G47680
3,17587084,0.452261307,0,3.60E-06,AT3G47690
3,17587084,0.452261307,0,3.60E-06,AT3G47700
3,17587084,0.452261307,0,3.60E-06,AT3G47710
3,17587084,0.452261307,0,3.60E-06,AT3G47720
3,17728812,0.487437186,0,0.006564347,AT3G48010
3,17728812,0.487437186,0,0.006564347,AT3G48020
3,17728812,0.487437186,0,0.006564347,AT3G48030
3,17728812,0.487437186,0,0.006564347,AT3G48040
3,17906215,0.281407035,0,0.000597491,AT3G48340
3,17906215,0.281407035,0,0.000597491,AT3G48344
3,17906215,0.281407035,0,0.000597491,AT3G48346
3,17906215,0.281407035,0,0.000597491,AT3G48350
3,17906215,0.281407035,0,0.000597491,AT3G48360
3,17906215,0.281407035,0,0.000597491,AT3G48370
3,17906276,0.281407035,0,2.60E-06,AT3G48340
3,17906276,0.281407035,0,2.60E-06,AT3G48344
3,17906276,0.281407035,0,2.60E-06,AT3G48346
3,17906276,0.281407035,0,2.60E-06,AT3G48350
3,17906276,0.281407035,0,2.60E-06,AT3G48360
3,17906276,0.281407035,0,2.60E-06,AT3G48370
3,17906318,0.281407035,0,1.30E-17,AT3G48340
3,17906318,0.281407035,0,1.30E-17,AT3G48344
3,17906318,0.281407035,0,1.30E-17,AT3G48346
3,17906318,0.281407035,0,1.30E-17,AT3G48350
3,17906318,0.281407035,0,1.30E-17,AT3G48360
3,17906318,0.281407035,0,1.30E-17,AT3G48370
3,17906375,0.281407035,0,3.30E-18,AT3G48340
3,17906375,0.281407035,0,3.30E-18,AT3G48344
3,17906375,0.281407035,0,3.30E-18,AT3G48346
3,17906375,0.281407035,0,3.30E-18,AT3G48350
3,17906375,0.281407035,0,3.30E-18,AT3G48360
3,17906375,0.281407035,0,3.30E-18,AT3G48370
3,17906532,0.281407035,0,1.41E-18,AT3G48340
3,17906532,0.281407035,0,1.41E-18,AT3G48344
3,17906532,0.281407035,0,1.41E-18,AT3G48346
3,17906532,0.281407035,0,1.41E-18,AT3G48350
3,17906532,0.281407035,0,1.41E-18,AT3G48360
3,17906532,0.281407035,0,1.41E-18,AT3G48370
3,17906788,0.281407035,0,1.89E-18,AT3G48340
3,17906788,0.281407035,0,1.89E-18,AT3G48344
3,17906788,0.281407035,0,1.89E-18,AT3G48346
3,17906788,0.281407035,0,1.89E-18,AT3G48350
3,17906788,0.281407035,0,1.89E-18,AT3G48360
3,17906788,0.281407035,0,1.89E-18,AT3G48370
3,18142884,0.472361809,0,-0.003025033,AT3G48920
3,18142884,0.472361809,0,-0.003025033,AT3G48930
3,18142884,0.472361809,0,-0.003025033,AT3G48940
3,18142884,0.472361809,0,-0.003025033,AT3G48950
3,18142884,0.472361809,0,-0.003025033,AT3G48960
3,18148786,0.43718593,0,0.005064526,AT3G48920
3,18148786,0.43718593,0,0.005064526,AT3G48930
3,18148786,0.43718593,0,0.005064526,AT3G48940
3,18148786,0.43718593,0,0.005064526,AT3G48950
3,18148786,0.43718593,0,0.005064526,AT3G48960
3,18148786,0.43718593,0,0.005064526,AT3G48970
3,18148786,0.43718593,0,0.005064526,AT3G48980
3,18152746,0.447236181,0,0.00403417,AT3G48940
3,18152746,0.447236181,0,0.00403417,AT3G48950
3,18152746,0.447236181,0,0.00403417,AT3G48960
3,18152746,0.447236181,0,0.00403417,AT3G48970
3,18152746,0.447236181,0,0.00403417,AT3G48980
3,18152746,0.447236181,0,0.00403417,AT3G48990
3,18388419,0.422110553,0,0.008090274,AT3G49600
3,18388419,0.422110553,0,0.008090274,AT3G49601
3,18388419,0.422110553,0,0.008090274,AT3G49610
3,18388419,0.422110553,0,0.008090274,AT3G49620
3,18506614,0.175879397,0,-0.008555625,AT3G49890
3,18506614,0.175879397,0,-0.008555625,AT3G49900
3,18506614,0.175879397,0,-0.008555625,AT3G49910
3,18506614,0.175879397,0,-0.008555625,AT3G49920
3,18506614,0.175879397,0,-0.008555625,AT3G49925
3,18506614,0.175879397,0,-0.008555625,AT3G49930
3,18506614,0.175879397,0,-0.008555625,AT3G49940
3,18618864,0.281407035,0,0.000273733,AT3G50190
3,18618864,0.281407035,0,0.000273733,AT3G50200
3,18618864,0.281407035,0,0.000273733,AT3G50210
3,18618864,0.281407035,0,0.000273733,AT3G50220
3,18618864,0.281407035,0,0.000273733,AT3G50230
3,18661977,0.090452261,-0.005707877,0,AT3G50320
3,18661977,0.090452261,-0.005707877,0,AT3G50330
3,18661977,0.090452261,-0.005707877,0,AT3G50340
3,18865699,0.48241206,0,0.003724274,AT3G50750
3,18865699,0.48241206,0,0.003724274,AT3G50755
3,18865699,0.48241206,0,0.003724274,AT3G50760
3,18865699,0.48241206,0,0.003724274,AT3G50770
3,19289133,0.477386935,0,0.010957261,AT3G51960
3,19289133,0.477386935,0,0.010957261,AT3G51970
3,19289133,0.477386935,0,0.010957261,AT3G51980
3,19289133,0.477386935,0,0.010957261,AT3G51990
3,19289133,0.477386935,0,0.010957261,AT3G52000
3,19289133,0.477386935,0,0.010957261,AT3G52003
3,19289133,0.477386935,0,0.010957261,AT3G52010
3,19447281,0.271356784,0,0.011570373,AT3G52450
3,19447281,0.271356784,0,0.011570373,AT3G52460
3,19447281,0.271356784,0,0.011570373,AT3G52470
3,19447281,0.271356784,0,0.011570373,AT3G52480
3,19714245,0.396984925,0,0.001650234,AT3G53170
3,19714245,0.396984925,0,0.001650234,AT3G53180
3,19714245,0.396984925,0,0.001650234,AT3G53190
3,19714245,0.396984925,0,0.001650234,AT3G53200
3,19714245,0.396984925,0,0.001650234,AT3G53210
3,19714245,0.396984925,0,0.001650234,AT3G53220
3,19714253,0.396984925,0,6.42E-05,AT3G53170
3,19714253,0.396984925,0,6.42E-05,AT3G53180
3,19714253,0.396984925,0,6.42E-05,AT3G53190
3,19714253,0.396984925,0,6.42E-05,AT3G53200
3,19714253,0.396984925,0,6.42E-05,AT3G53210
3,19714253,0.396984925,0,6.42E-05,AT3G53220
3,19714401,0.396984925,0,9.26E-07,AT3G53170
3,19714401,0.396984925,0,9.26E-07,AT3G53180
3,19714401,0.396984925,0,9.26E-07,AT3G53190
3,19714401,0.396984925,0,9.26E-07,AT3G53200
3,19714401,0.396984925,0,9.26E-07,AT3G53210
3,19714401,0.396984925,0,9.26E-07,AT3G53220
3,19714423,0.391959799,0,2.88E-05,AT3G53170
3,19714423,0.391959799,0,2.88E-05,AT3G53180
3,19714423,0.391959799,0,2.88E-05,AT3G53190
3,19714423,0.391959799,0,2.88E-05,AT3G53200
3,19714423,0.391959799,0,2.88E-05,AT3G53210
3,19714423,0.391959799,0,2.88E-05,AT3G53220
3,20193966,0.487437186,0,1.92E-05,AT3G54530
3,20193966,0.487437186,0,1.92E-05,AT3G54540
3,20193966,0.487437186,0,1.92E-05,AT3G54550
3,20193966,0.487437186,0,1.92E-05,AT3G54560
3,20193966,0.487437186,0,1.92E-05,AT3G54570
3,20193966,0.487437186,0,1.92E-05,AT3G54580
3,20739774,0.432160804,0,0.002357412,AT3G55870
3,20739774,0.432160804,0,0.002357412,AT3G55880
3,20739774,0.432160804,0,0.002357412,AT3G55890
3,20739774,0.432160804,0,0.002357412,AT3G55900
3,20739774,0.432160804,0,0.002357412,AT3G55910
3,20739774,0.432160804,0,0.002357412,AT3G55920
3,20739774,0.432160804,0,0.002357412,AT3G55930
3,20764467,0.422110553,0,-0.01744175,AT3G55960
3,20764467,0.422110553,0,-0.01744175,AT3G55970
3,21270787,0.447236181,0,0.0021696,AT3G57450
3,21270787,0.447236181,0,0.0021696,AT3G57460
3,21270787,0.447236181,0,0.0021696,AT3G57470
3,21270787,0.447236181,0,0.0021696,AT3G57480
3,21457091,0.266331658,0,-9.17E-05,AT3G57930
3,21457091,0.266331658,0,-9.17E-05,AT3G57940
3,21457091,0.266331658,0,-9.17E-05,AT3G57950
3,21457091,0.266331658,0,-9.17E-05,AT3G57960
3,21457091,0.266331658,0,-9.17E-05,AT3G57965
3,21457091,0.266331658,0,-9.17E-05,AT3G57970
3,21776473,0.417085427,0,-0.006794079,AT3G58877
3,21776473,0.417085427,0,-0.006794079,AT3G58880
3,21776473,0.417085427,0,-0.006794079,AT3G58890
3,21776473,0.417085427,0,-0.006794079,AT3G58900
3,21776473,0.417085427,0,-0.006794079,AT3G58910
3,21776473,0.417085427,0,-0.006794079,AT3G58920
3,21776473,0.417085427,0,-0.006794079,AT3G58930
3,21776473,0.417085427,0,-0.006794079,AT3G58940
3,21776473,0.417085427,0,-0.006794079,AT3G58950
3,22109255,0.396984925,0,-0.000114581,AT3G59830
3,22109255,0.396984925,0,-0.000114581,AT3G59840
3,22109255,0.396984925,0,-0.000114581,AT3G59845
3,22109255,0.396984925,0,-0.000114581,AT3G59850
3,22109255,0.396984925,0,-0.000114581,AT3G59860
3,22109255,0.396984925,0,-0.000114581,AT3G59870
3,22272905,0.376884422,0,-0.001931324,AT3G60245
3,22272905,0.376884422,0,-0.001931324,AT3G60250
3,22272905,0.376884422,0,-0.001931324,AT3G60260
3,22272905,0.376884422,0,-0.001931324,AT3G60270
3,22272905,0.376884422,0,-0.001931324,AT3G60280
3,22272905,0.376884422,0,-0.001931324,AT3G60286
3,22423068,0.27638191,0,-5.70E-05,AT3G60640
3,22423068,0.27638191,0,-5.70E-05,AT3G60650
3,22423068,0.27638191,0,-5.70E-05,AT3G60660
3,22423068,0.27638191,0,-5.70E-05,AT3G60670
3,22423068,0.27638191,0,-5.70E-05,AT3G60680
3,22657467,0.396984925,0,-9.40E-05,AT3G61182
3,22657467,0.396984925,0,-9.40E-05,AT3G61185
3,22657467,0.396984925,0,-9.40E-05,AT3G61190
3,22657467,0.396984925,0,-9.40E-05,AT3G61198
3,22657467,0.396984925,0,-9.40E-05,AT3G61200
3,22657467,0.396984925,0,-9.40E-05,AT3G61210
3,22657467,0.396984925,0,-9.40E-05,AT3G61220
3,22657467,0.396984925,0,-9.40E-05,AT3G61230
3,22782555,0.467336683,0,-1.37E-05,AT3G61540
3,22782555,0.467336683,0,-1.37E-05,AT3G61545
3,22782555,0.467336683,0,-1.37E-05,AT3G61550
3,22782555,0.467336683,0,-1.37E-05,AT3G61560
3,22782555,0.467336683,0,-1.37E-05,AT3G61570
3,22782555,0.467336683,0,-1.37E-05,AT3G61571
3,22782555,0.467336683,0,-1.37E-05,AT3G61580
3,23242543,0.361809045,0,-0.01692532,AT3G62840
3,23242543,0.361809045,0,-0.01692532,AT3G62850
3,23242543,0.361809045,0,-0.01692532,AT3G62860
3,23242543,0.361809045,0,-0.01692532,AT3G62870
3,23242543,0.361809045,0,-0.01692532,AT3G62880
3,23242543,0.361809045,0,-0.01692532,AT3G62890
3,23360370,0.386934673,0,-0.000179453,AT3G63210
3,23360370,0.386934673,0,-0.000179453,AT3G63220
3,23360370,0.386934673,0,-0.000179453,AT3G63230
3,23360370,0.386934673,0,-0.000179453,AT3G63240
4,1481,0.422110553,0,-0.004570765,AT4G00005
4,1481,0.422110553,0,-0.004570765,AT4G00020
4,1923,0.43718593,0,-0.007496274,AT4G00005
4,1923,0.43718593,0,-0.007496274,AT4G00020
4,21530,0.467336683,0,0.001454708,AT4G00030
4,21530,0.467336683,0,0.001454708,AT4G00040
4,21530,0.467336683,0,0.001454708,AT4G00050
4,21530,0.467336683,0,0.001454708,AT4G00060
4,21530,0.467336683,0,0.001454708,AT4G00070
4,305366,0.417085427,0,0.000730637,AT4G00730
4,305366,0.417085427,0,0.000730637,AT4G00740
4,321159,0.447236181,0.007476952,0,AT4G00750
4,321159,0.447236181,0.007476952,0,AT4G00752
4,321159,0.447236181,0.007476952,0,AT4G00753
4,321159,0.447236181,0.007476952,0,AT4G00755
4,657655,0.386934673,0,0.002579273,AT4G01515
4,657655,0.386934673,0,0.002579273,AT4G01516
4,657655,0.386934673,0,0.002579273,AT4G01520
4,657655,0.386934673,0,0.002579273,AT4G01525
4,657655,0.386934673,0,0.002579273,AT4G01530
4,664689,0.396984925,0,9.71E-05,AT4G01520
4,664689,0.396984925,0,9.71E-05,AT4G01525
4,664689,0.396984925,0,9.71E-05,AT4G01530
4,664689,0.396984925,0,9.71E-05,AT4G01533
4,664689,0.396984925,0,9.71E-05,AT4G01535
4,664689,0.396984925,0,9.71E-05,AT4G01540
4,722922,0.422110553,0,-0.007968194,AT4G01671
4,722922,0.422110553,0,-0.007968194,AT4G01680
4,722922,0.422110553,0,-0.007968194,AT4G01690
4,933604,0.351758794,0,-0.00679365,AT4G02100
4,933604,0.351758794,0,-0.00679365,AT4G02110
4,1215435,0.391959799,0,-0.003628086,AT4G02725
4,1215435,0.391959799,0,-0.003628086,AT4G02730
4,1215435,0.391959799,0,-0.003628086,AT4G02733
4,1215435,0.391959799,0,-0.003628086,AT4G02740
4,1215435,0.391959799,0,-0.003628086,AT4G02750
4,1217162,0.386934673,0,-3.35E-05,AT4G02730
4,1217162,0.386934673,0,-3.35E-05,AT4G02733
4,1217162,0.386934673,0,-3.35E-05,AT4G02740
4,1217162,0.386934673,0,-3.35E-05,AT4G02750
4,1541067,0.346733668,0,3.12E-05,AT4G03455
4,1541067,0.346733668,0,3.12E-05,AT4G03460
4,1541067,0.346733668,0,3.12E-05,AT4G03470
4,1541067,0.346733668,0,3.12E-05,AT4G03480
4,1651896,0.100502513,-1.18E-05,0,AT4G03710
4,1651896,0.100502513,-1.18E-05,0,AT4G03720
4,1651896,0.100502513,-1.18E-05,0,AT4G03726
4,1651896,0.100502513,-1.18E-05,0,AT4G03728
4,1651896,0.100502513,-1.18E-05,0,AT4G03730
4,1651896,0.100502513,-1.18E-05,0,AT4G03732
4,1658905,0.211055276,0,0.004570891,AT4G03720
4,1658905,0.211055276,0,0.004570891,AT4G03726
4,1658905,0.211055276,0,0.004570891,AT4G03728
4,1658905,0.211055276,0,0.004570891,AT4G03730
4,1658905,0.211055276,0,0.004570891,AT4G03732
4,1658905,0.211055276,0,0.004570891,AT4G03740
4,1658905,0.211055276,0,0.004570891,AT4G03745
4,1658905,0.211055276,0,0.004570891,AT4G03750
4,1691982,0.462311558,0,0.000437242,AT4G03780
4,1691982,0.462311558,0,0.000437242,AT4G03790
4,1691982,0.462311558,0,0.000437242,AT4G03795
4,1772928,0.216080402,0,0.00018243,AT4G03816
4,1772928,0.216080402,0,0.00018243,AT4G03820
4,1772928,0.216080402,0,0.00018243,AT4G03823
4,1776042,0.110552764,-0.006826769,0,AT4G03820
4,1776042,0.110552764,-0.006826769,0,AT4G03823
4,1776042,0.110552764,-0.006826769,0,AT4G03824
4,2230536,0.195979899,0,-0.001417137,AT4G04460
4,2230536,0.195979899,0,-0.001417137,AT4G04470
4,2230536,0.195979899,0,-0.001417137,AT4G04480
4,2230536,0.195979899,0,-0.001417137,AT4G04490
4,2230536,0.195979899,0,-0.001417137,AT4G04495
4,2249836,0.412060302,0,0.006058793,AT4G04510
4,2249836,0.412060302,0,0.006058793,AT4G04520
4,2249836,0.412060302,0,0.006058793,AT4G04525
4,2249836,0.412060302,0,0.006058793,AT4G04530
4,2436483,0.487437186,0,-0.000173076,AT4G04770
4,2436483,0.487437186,0,-0.000173076,AT4G04775
4,2436483,0.487437186,0,-0.000173076,AT4G04780
4,2436483,0.487437186,0,-0.000173076,AT4G04790
4,2436483,0.487437186,0,-0.000173076,AT4G04800
4,2436483,0.487437186,0,-0.000173076,AT4G04810
4,2436483,0.487437186,0,-0.000173076,AT4G04820
4,2785907,0.412060302,0,0.000253396,AT4G05495
4,2785907,0.412060302,0,0.000253396,AT4G05497
4,2785907,0.412060302,0,0.000253396,AT4G05500
4,2785907,0.412060302,0,0.000253396,AT4G05502
4,2785907,0.412060302,0,0.000253396,AT4G05505
4,2785907,0.412060302,0,0.000253396,AT4G05508
4,2785907,0.412060302,0,0.000253396,AT4G05510
4,2786144,0.457286432,0,0.005710468,AT4G05495
4,2786144,0.457286432,0,0.005710468,AT4G05497
4,2786144,0.457286432,0,0.005710468,AT4G05500
4,2786144,0.457286432,0,0.005710468,AT4G05502
4,2786144,0.457286432,0,0.005710468,AT4G05505
4,2786144,0.457286432,0,0.005710468,AT4G05508
4,2786144,0.457286432,0,0.005710468,AT4G05510
4,3515901,0.286432161,0,0.003158436,AT4G06567
4,3515901,0.286432161,0,0.003158436,AT4G06568
4,3515901,0.286432161,0,0.003158436,AT4G06569
4,3515901,0.286432161,0,0.003158436,AT4G06570
4,3515901,0.286432161,0,0.003158436,AT4G06639
4,3614076,0.311557789,0,0.00019707,AT4G06589
4,3614076,0.311557789,0,0.00019707,AT4G06590
4,3614076,0.311557789,0,0.00019707,AT4G06627
4,3614076,0.311557789,0,0.00019707,AT4G06629
4,3614076,0.311557789,0,0.00019707,AT4G06631
4,3803803,0.452261307,0,-0.003154811,AT4G06644
4,3803803,0.452261307,0,-0.003154811,AT4G06646
4,4263004,0.090452261,-0.000321254,0,AT4G07460
4,4263004,0.090452261,-0.000321254,0,AT4G07470
4,4263004,0.090452261,-0.000321254,0,AT4G07475
4,4263004,0.090452261,-0.000321254,0,AT4G07480
4,4263004,0.090452261,-0.000321254,0,AT4G07485
4,4310746,0.467336683,0,-0.000426325,AT4G07502
4,4310746,0.467336683,0,-0.000426325,AT4G07504
4,4310746,0.467336683,0,-0.000426325,AT4G07507
4,4310746,0.467336683,0,-0.000426325,AT4G07510
4,4310746,0.467336683,0,-0.000426325,AT4G07515
4,4366732,0.261306533,-0.001638522,0,AT4G07526
4,4366732,0.261306533,-0.001638522,0,AT4G07528
4,4366732,0.261306533,-0.001638522,0,AT4G07530
4,4366732,0.261306533,-0.001638522,0,AT4G07540
4,4604021,0.311557789,0,0.002778811,AT4G07780
4,4604021,0.311557789,0,0.002778811,AT4G07790
4,4604021,0.311557789,0,0.002778811,AT4G07795
4,5184177,0.190954774,0.00072798,0,AT4G08190
4,5184177,0.190954774,0.00072798,0,AT4G08200
4,5184177,0.190954774,0.00072798,0,AT4G08210
4,5184177,0.190954774,0.00072798,0,AT4G08220
4,5184177,0.190954774,0.00072798,0,AT4G08230
4,5194978,0.361809045,0,-3.77E-05,AT4G08220
4,5194978,0.361809045,0,-3.77E-05,AT4G08230
4,5194978,0.361809045,0,-3.77E-05,AT4G08240
4,5194978,0.361809045,0,-3.77E-05,AT4G08250
4,5194978,0.361809045,0,-3.77E-05,AT4G08260
4,5235307,0.32160804,0,-0.013643169,AT4G08280
4,5235307,0.32160804,0,-0.013643169,AT4G08290
4,5273781,0.286432161,0,-0.005890074,AT4G08340
4,5273781,0.286432161,0,-0.005890074,AT4G08345
4,5325791,0.201005025,0,0.00198595,AT4G08395
4,5325791,0.201005025,0,0.00198595,AT4G08400
4,5325791,0.201005025,0,0.00198595,AT4G08405
4,5325791,0.201005025,0,0.00198595,AT4G08406
4,5363917,0.120603015,-0.000151777,0,AT4G08450
4,5377218,0.326633166,0,0.00037723,AT4G08455
4,5377218,0.326633166,0,0.00037723,AT4G08460
4,5377218,0.326633166,0,0.00037723,AT4G08470
4,5414431,0.467336683,0,0.005135323,AT4G08510
4,5414431,0.467336683,0,0.005135323,AT4G08520
4,5414431,0.467336683,0,0.005135323,AT4G08530
4,5460837,0.085427136,0.00082562,0,AT4G08570
4,5460837,0.085427136,0.00082562,0,AT4G08580
4,5460837,0.085427136,0.00082562,0,AT4G08590
4,5460837,0.085427136,0.00082562,0,AT4G08593
4,5479411,0.175879397,0,-0.004970467,AT4G08596
4,5479411,0.175879397,0,-0.004970467,AT4G08598
4,5479411,0.175879397,0,-0.004970467,AT4G08599
4,5479411,0.175879397,0,-0.004970467,AT4G08600
4,5664669,0.432160804,0,-0.00717468,AT4G08867
4,5664669,0.432160804,0,-0.00717468,AT4G08868
4,5664669,0.432160804,0,-0.00717468,AT4G08869
4,5664669,0.432160804,0,-0.00717468,AT4G08872
4,5664669,0.432160804,0,-0.00717468,AT4G08873
4,5664669,0.432160804,0,-0.00717468,AT4G08874
4,5664669,0.432160804,0,-0.00717468,AT4G08875
4,5664854,0.432160804,0,-7.15E-16,AT4G08867
4,5664854,0.432160804,0,-7.15E-16,AT4G08868
4,5664854,0.432160804,0,-7.15E-16,AT4G08869
4,5664854,0.432160804,0,-7.15E-16,AT4G08872
4,5664854,0.432160804,0,-7.15E-16,AT4G08873
4,5664854,0.432160804,0,-7.15E-16,AT4G08874
4,5664854,0.432160804,0,-7.15E-16,AT4G08875
4,5750012,0.396984925,0,3.92E-06,AT4G08950
4,5750012,0.396984925,0,3.92E-06,AT4G08953
4,5750012,0.396984925,0,3.92E-06,AT4G08956
4,5750012,0.396984925,0,3.92E-06,AT4G08960
4,5750012,0.396984925,0,3.92E-06,AT4G08970
4,5768596,0.316582915,-0.010309368,0,AT4G08990
4,5768596,0.316582915,-0.010309368,0,AT4G08991
4,5768596,0.316582915,-0.010309368,0,AT4G08995
4,5768596,0.316582915,-0.010309368,0,AT4G09000
4,5774427,0.226130653,0,0.003702593,AT4G08990
4,5774427,0.226130653,0,0.003702593,AT4G08991
4,5774427,0.226130653,0,0.003702593,AT4G08995
4,5774427,0.226130653,0,0.003702593,AT4G09000
4,5774427,0.226130653,0,0.003702593,AT4G09010
4,5774427,0.226130653,0,0.003702593,AT4G09012
4,5814192,0.407035176,0,-0.00892861,AT4G09090
4,5814192,0.407035176,0,-0.00892861,AT4G09100
4,5814192,0.407035176,0,-0.00892861,AT4G09110
4,5814192,0.407035176,0,-0.00892861,AT4G09120
4,5814192,0.407035176,0,-0.00892861,AT4G09130
4,5814192,0.407035176,0,-0.00892861,AT4G09140
4,5814192,0.407035176,0,-0.00892861,AT4G09143
4,5821882,0.472361809,0,-0.007751068,AT4G09110
4,5821882,0.472361809,0,-0.007751068,AT4G09120
4,5821882,0.472361809,0,-0.007751068,AT4G09130
4,5821882,0.472361809,0,-0.007751068,AT4G09140
4,5821882,0.472361809,0,-0.007751068,AT4G09143
4,5821882,0.472361809,0,-0.007751068,AT4G09146
4,6100626,0.407035176,0,1.79E-06,AT4G09644
4,6100626,0.407035176,0,1.79E-06,AT4G09647
4,6100626,0.407035176,0,1.79E-06,AT4G09649
4,6100626,0.407035176,0,1.79E-06,AT4G09650
4,6100626,0.407035176,0,1.79E-06,AT4G09660
4,6100626,0.407035176,0,1.79E-06,AT4G09670
4,6124041,0.442211055,0,-0.003260633,AT4G09680
4,6124041,0.442211055,0,-0.003260633,AT4G09690
4,6124041,0.442211055,0,-0.003260633,AT4G09700
4,6124041,0.442211055,0,-0.003260633,AT4G09710
4,6124418,0.442211055,0,-2.04E-16,AT4G09680
4,6124418,0.442211055,0,-2.04E-16,AT4G09690
4,6124418,0.442211055,0,-2.04E-16,AT4G09700
4,6124418,0.442211055,0,-2.04E-16,AT4G09710
4,6470509,0.376884422,0,-0.003674765,AT4G10450
4,6470509,0.376884422,0,-0.003674765,AT4G10457
4,6470509,0.376884422,0,-0.003674765,AT4G10460
4,6470509,0.376884422,0,-0.003674765,AT4G10465
4,6470509,0.376884422,0,-0.003674765,AT4G10470
4,6470509,0.376884422,0,-0.003674765,AT4G10480
4,6505277,0.376884422,0,0.014499984,AT4G10510
4,6505277,0.376884422,0,0.014499984,AT4G10520
4,6505277,0.376884422,0,0.014499984,AT4G10530
4,6507832,0.48241206,0,-2.10E-05,AT4G10520
4,6507832,0.48241206,0,-2.10E-05,AT4G10530
4,6507832,0.48241206,0,-2.10E-05,AT4G10540
4,6598570,0.361809045,0,-0.022394213,AT4G10690
4,6598570,0.361809045,0,-0.022394213,AT4G10695
4,6598570,0.361809045,0,-0.022394213,AT4G10700
4,6598570,0.361809045,0,-0.022394213,AT4G10710
4,6647080,0.452261307,0,-0.000666438,AT4G10790
4,6647080,0.452261307,0,-0.000666438,AT4G10800
4,6647080,0.452261307,0,-0.000666438,AT4G10810
4,6647080,0.452261307,0,-0.000666438,AT4G10815
4,6647080,0.452261307,0,-0.000666438,AT4G10820
4,6647080,0.452261307,0,-0.000666438,AT4G10830
4,6648815,0.432160804,0,-0.000123374,AT4G10790
4,6648815,0.432160804,0,-0.000123374,AT4G10800
4,6648815,0.432160804,0,-0.000123374,AT4G10810
4,6648815,0.432160804,0,-0.000123374,AT4G10815
4,6648815,0.432160804,0,-0.000123374,AT4G10820
4,6648815,0.432160804,0,-0.000123374,AT4G10830
4,6986192,0.261306533,0,-0.002322072,AT4G11490
4,6986192,0.261306533,0,-0.002322072,AT4G11500
4,6986192,0.261306533,0,-0.002322072,AT4G11510
4,6986192,0.261306533,0,-0.002322072,AT4G11521
