name_i,name_j,geno_i,geno_j,relativeDam_i
Kz-9,Sq-8,6931,6967,-9.91953346616673
Kz-9,Sr:5,6931,8386,-0.654604115869779
Kz-9,St-0,6931,8387,-18.0020480983165
Kz-9,Stw-0,6931,8388,-9.29668646479944
Kz-9,Ta-0,6931,8389,-9.15176567828206
Kz-9,Tamm-2,6931,6968,-6.64185099183627
Kz-9,Tamm-27,6931,6969,-3.52331302240298
Kz-9,Tottarp-2,6931,6243,-15.4421731076501
Kz-9,Ts-1,6931,6970,-5.73067227497471
Kz-9,Ts-5,6931,6971,-4.57106784256998
Kz-9,Tsu-0,6931,7373,-6.9729895578293
Kz-9,Tsu-1,6931,6972,-7.69834802848391
Kz-9,Tu-0,6931,8395,-7.21226817331688
Kz-9,Uk-3,6931,10022,-12.7550308111986
Kz-9,Ull1-1,6931,8426,-14.1832966550712
Kz-9,Ull2-5,6931,6974,-15.6176620621088
Kz-9,Uod-1,6931,6975,-4.24197639378207
Kz-9,Uod-7,6931,6976,-19.4727348325278
Kz-9,Van-0,6931,6977,-11.3670982630223
Kz-9,Var2-1,6931,7516,-0.322874361048667
Kz-9,Var2-6,6931,7517,-3.10948898737305
Kz-9,Vastervik,6931,9058,-6.90812133499489
Kz-9,Vimmerby,6931,8249,-15.8872302797215
Kz-9,Vinslov,6931,9057,-10.4859248890033
Kz-9,Wa-1,6931,6978,-17.5967030336168
Kz-9,Wei-0,6931,6979,-1.99570900394333
Kz-9,Wil-1,6931,8419,-10.8580393466295
Kz-9,Wil-2,6931,7413,-18.4120881399781
Kz-9,Ws-0,6931,6980,-6.88183652102732
Kz-9,Ws-2,6931,6981,-15.6117404381661
Kz-9,Wt-5,6931,6982,-12.7695989010747
Kz-9,Wu-0,6931,7415,-17.0602699403492
Kz-9,Yo-0,6931,6983,-6.95607070302982
Kz-9,Zdr-1,6931,6984,-7.80889819415766
Kz-9,Zdr-6,6931,6985,-11.1201709620853
Kz-9,Zu-0,6931,7417,-14.3194944263721
Kz-9,Zu-1,6931,7418,-9.51093711869924
Kz-9,Er-0,6931,7125,-10.4736211560919
Kz-9,Fja1-1,6931,8422,-10.999930281317
Kz-9,gl1-2,6931,2,-20.376319994741
Kz-9,gl1-1,6931,1,-6.83812898839617
Lc-0,Ag-0,8323,6897,-19.7964419305099
Lc-0,Ak-1,8323,6987,-18.8756021820056
Lc-0,Alc-0,8323,6988,-16.5987439730625
Lc-0,Algutsrum,8323,8230,-14.034224866033
Lc-0,An-1,8323,6898,-13.1993904392468
Lc-0,Ang-0,8323,6992,-23.2402949108503
Lc-0,Ba1-2,8323,8256,-9.11572054323463
Lc-0,Ba4-1,8323,8258,-14.4342970379639
Lc-0,Ba5-1,8323,8259,-15.8463552036519
Lc-0,Bay-0,8323,6899,-13.2715580917128
Lc-0,Bg-2,8323,6709,-11.2391247390881
Lc-0,Bil-5,8323,6900,-11.2206852749031
Lc-0,Bil-7,8323,6901,-12.9911806391424
Lc-0,Bla-1,8323,7015,-14.7820873269407
Lc-0,Bor-1,8323,5837,-29.9932519120965
Lc-0,Bor-4,8323,6903,-19.7234611426654
Lc-0,Br-0,8323,6904,-25.6635047694055
Lc-0,Bro1-6,8323,8231,-7.26795177434348
Lc-0,Bs-1,8323,8270,-10.7730312527053
Lc-0,Bu-0,8323,8271,-14.9772732769604
Lc-0,Buckhorn_Pass,8323,7033,-11.1050069011916
Lc-0,Bur-0,8323,5719,-15.5081161406999
Lc-0,C24,8323,6906,-14.5973723344585
Lc-0,Can-0,8323,8274,-11.1541128237022
Lc-0,Cen-0,8323,8275,-15.9083425554117
Lc-0,CIBC-17,8323,6907,-15.4081333901192
Lc-0,Co,8323,7081,-7.72650605845718
Lc-0,Col-0,8323,6909,-10.9321208342844
Lc-0,Ct-1,8323,6910,-20.5125914173353
Lc-0,Cvi-0,8323,6911,-24.0292090088187
Lc-0,Dem-4,8323,8233,-10.8829836297718
Lc-0,Dra3-1,8323,8283,-11.7659325639485
Lc-0,DraII-1,8323,8284,-16.85973009666
Lc-0,DraIII-1,8323,8285,-7.80422241287999
Lc-0,Duk,8323,6008,-11.9976593877967
Lc-0,Eden-1,8323,6009,-16.8960251837336
Lc-0,Eden-2,8323,6913,-15.699165185736
Lc-0,Edi-0,8323,6914,-15.69273827604
Lc-0,Eds-1,8323,6016,-18.0306178336678
Lc-0,Ei-2,8323,6915,-19.4858238232604
Lc-0,En-1,8323,8290,-14.6007843139825
Lc-0,Est-1,8323,6916,-14.8576750198169
Lc-0,Fab-2,8323,6917,-13.3271320117817
Lc-0,Fab-4,8323,6918,-18.7016847044755
Lc-0,Fei-0,8323,8215,-11.5540375516145
Lc-0,Fr-2,8323,7133,-12.9910567135234
Lc-0,Ga-0,8323,6919,-15.1024499326732
Lc-0,Gd-1,8323,8296,-13.5943816744275
Lc-0,Ge-0,8323,8297,-24.6679149139839
Lc-0,Got-22,8323,6920,-17.8724961367232
Lc-0,Got-7,8323,6921,-19.4720827562582
Lc-0,Gr-1,8323,8300,-6.00196413940875
Lc-0,Gu-0,8323,6922,-14.4073652377168
Lc-0,Gul1-2,8323,8234,-10.0191914973722
Lc-0,Gy-0,8323,8214,-13.5255607370433
Lc-0,H55,8323,7461,-16.2812009327521
Lc-0,Hi-0,8323,8304,-12.609314130706
Lc-0,Hod,8323,8235,-16.5007169406915
Lc-0,Hov4-1,8323,8306,-12.8679340710012
Lc-0,Hovdala-2,8323,6039,-15.6355284858398
Lc-0,HR-10,8323,6923,-15.4674939282962
Lc-0,HR-5,8323,6924,-5.28301948631662
Lc-0,Hs-0,8323,8310,-3.37911268493131
Lc-0,HSm,8323,8236,-18.5821383100111
Lc-0,In-0,8323,8311,-13.4782013910064
Lc-0,Is-0,8323,8312,-16.2636021924811
Lc-0,Jm-0,8323,8313,-13.8691362455266
Lc-0,Ka-0,8323,8314,-15.2406607507783
Lc-0,Kas-2,8323,8424,-29.5786757810596
Lc-0,Kavlinge-1,8323,8237,-16.2822479223908
Lc-0,Kelsterbach-4,8323,8420,-12.1956740611731
Lc-0,Kent,8323,8238,-16.8880012281845
Lc-0,Kin-0,8323,6926,-16.546226796373
Lc-0,Kn-0,8323,7186,-21.2752938674381
Lc-0,Kni-1,8323,6040,-16.0107802679833
Lc-0,Kno-10,8323,6927,-10.9131150513831
Lc-0,Kno-18,8323,6928,-14.8444273234991
Lc-0,Koln,8323,8239,-7.72964591701315
Lc-0,Kondara,8323,6929,-19.2821732629265
Lc-0,Kyoto,8323,7207,-15.7118553134577
Lc-0,Kz-1,8323,6930,-14.076065820762
Lc-0,Kz-13,8323,6830,-18.3153123558968
Lc-0,Kz-9,8323,6931,-26.267775008642
Lc-0,Lc-0,8323,8323,0
Lc-0,Ler-1,8323,6932,-12.5970531981766
Lc-0,Li-2:1,8323,7223,-12.1365366317279
Lc-0,Liarum,8323,8241,-16.0490676703958
Lc-0,Lillo-1,8323,8242,-25.0076205155998
Lc-0,Lip-0,8323,8325,-6.45501718466732
Lc-0,Lis-1,8323,8326,-12.3000926901145
Lc-0,Lis-2,8323,8222,-13.2162963386348
Lc-0,Lisse,8323,8430,-15.4738962270018
Lc-0,LL-0,8323,6933,-17.6294760588728
Lc-0,Lm-2,8323,8329,-8.23593156613254
Lc-0,Lom1-1,8323,6042,-16.7808571378137
Lc-0,Lov-1,8323,6043,-15.9836398835993
Lc-0,Lov-5,8323,6046,-12.9772838857403
Lc-0,Lp2-2,8323,7520,-9.25221161892305
Lc-0,Lp2-6,8323,7521,-14.3353401853416
Lc-0,Lu-1,8323,8334,-10.3709858722305
Lc-0,Lund,8323,8335,-17.9181015878227
Lc-0,Lz-0,8323,6936,-10.6148455455644
Lc-0,Mir-0,8323,8337,-14.434715483248
Lc-0,Mr-0,8323,7522,-22.4034068775279
Lc-0,Mrk-0,8323,6937,-22.7277509550518
Lc-0,Ms-0,8323,6938,-21.6904514099835
Lc-0,Mt-0,8323,6939,0.773830124358813
Lc-0,Mz-0,8323,6940,-14.7669386028197
Lc-0,N13,8323,7438,-29.356828214114
Lc-0,Na-1,8323,8343,-15.9571882777403
Lc-0,NC-6,8323,8246,-6.47800815910392
Lc-0,Nd-1,8323,6942,-10.2933033668927
Lc-0,NFA-10,8323,6943,-2.2294946178436
Lc-0,NFA-8,8323,6944,0.183970061588585
Lc-0,No-0,8323,7275,-15.9927030734003
Lc-0,Nok-3,8323,6945,-23.5014038066863
Lc-0,Nw-0,8323,7258,-13.4743026709382
Lc-0,Or-1,8323,6074,-15.551956413583
Lc-0,Ost-0,8323,8351,-8.95948114012554
Lc-0,Ove-0,8323,7287,-12.2190803750572
Lc-0,Oy-0,8323,6946,-9.48565284113741
Lc-0,Pa-1,8323,8353,-12.3930887712276
Lc-0,Per-1,8323,8354,-16.171171730541
Lc-0,Petergof,8323,7296,-16.4020950904164
Lc-0,PHW-2,8323,8243,-24.4345466820715
Lc-0,PHW-34,8323,8244,-24.343139917253
Lc-0,Pi-0,8323,7298,-13.2973921173213
Lc-0,Pla-0,8323,7300,-14.7147972634251
Lc-0,Pna-10,8323,7526,-11.4278263702735
Lc-0,Pna-17,8323,7523,-10.8292351139097
Lc-0,Pro-0,8323,8213,-14.2255663912911
Lc-0,Pu2-23,8323,6951,-19.5076079685371
Lc-0,Pu2-7,8323,6956,-14.6707766865228
Lc-0,Pu2-8,8323,6953,-21.2171734231095
Lc-0,Ra-0,8323,6958,-6.48449295805937
Lc-0,Rak-2,8323,8365,-6.59617752831672
Lc-0,Rd-0,8323,8366,-15.0925985274757
Lc-0,Ren-1,8323,6959,-14.5781684587698
Lc-0,Ren-11,8323,6960,-1.60732125833896
Lc-0,Rev-1,8323,8369,-18.6797054082667
Lc-0,Rmx-A02,8323,7524,-19.996791602731
Lc-0,Rmx-A180,8323,7525,-18.3599501799888
Lc-0,RRS-10,8323,7515,-10.92440107976
Lc-0,RRS-7,8323,7514,-20.1677098445797
Lc-0,Rsch-4,8323,8374,-18.5805334644608
Lc-0,Rubezhnoe-1,8323,7323,-17.937216807429
Lc-0,San-2,8323,8247,-11.6074282561677
Lc-0,Sanna-2,8323,8376,-9.94910155138024
Lc-0,Sap-0,8323,8378,-12.6688894874771
Lc-0,Sav-0,8323,8412,-10.5243481645572
Lc-0,Se-0,8323,6961,-15.8736646406977
Lc-0,Seattle-0,8323,8245,-12.291606705834
Lc-0,Sf-1,8323,7327,-15.1063945845923
Lc-0,Shahdara,8323,6962,-23.5668764487422
Lc-0,Sorbo,8323,6963,-19.9071626285748
Lc-0,Spr1-2,8323,6964,-6.9555079774827
Lc-0,Spr1-6,8323,6965,-3.89262766782103
Lc-0,Sq-1,8323,6966,-4.64229830593855
Lc-0,Sq-8,8323,6967,-5.67931358536656
Lc-0,Sr:5,8323,8386,-16.4903846247438
Lc-0,St-0,8323,8387,-18.5553299419673
Lc-0,Stw-0,8323,8388,-14.7731726213992
Lc-0,Ta-0,8323,8389,-24.3016368160615
Lc-0,Tamm-2,8323,6968,-16.8996075633557
Lc-0,Tamm-27,8323,6969,-17.0080333599709
Lc-0,Tottarp-2,8323,6243,-14.1014342763796
Lc-0,Ts-1,8323,6970,-14.9651609075838
Lc-0,Ts-5,8323,6971,-14.2050438999184
Lc-0,Tsu-0,8323,7373,-12.2340655428239
Lc-0,Tsu-1,8323,6972,-16.6859495362229
Lc-0,Tu-0,8323,8395,-13.5688123203086
Lc-0,Uk-3,8323,10022,-15.8957447599077
Lc-0,Ull1-1,8323,8426,-9.30216257303832
Lc-0,Ull2-5,8323,6974,-1.47076468467322
Lc-0,Uod-1,8323,6975,-8.77055782984247
Lc-0,Uod-7,8323,6976,-7.20546545477123
Lc-0,Van-0,8323,6977,-9.60076100995632
Lc-0,Var2-1,8323,7516,-16.3054121283287
Lc-0,Var2-6,8323,7517,-11.7840077602089
Lc-0,Vastervik,8323,9058,-19.5080789573418
Lc-0,Vimmerby,8323,8249,-14.3280227429603
Lc-0,Vinslov,8323,9057,-15.0667027657055
Lc-0,Wa-1,8323,6978,-15.921026629059
Lc-0,Wei-0,8323,6979,-14.5094685743227
Lc-0,Wil-1,8323,8419,-18.7394497097519
Lc-0,Wil-2,8323,7413,-19.9675162150359
Lc-0,Ws-0,8323,6980,-11.8323625307747
Lc-0,Ws-2,8323,6981,-20.7219877856417
Lc-0,Wt-5,8323,6982,-12.7931616831402
Lc-0,Wu-0,8323,7415,-11.2478995409277
Lc-0,Yo-0,8323,6983,-8.32019100002731
Lc-0,Zdr-1,8323,6984,-6.37859085865619
Lc-0,Zdr-6,8323,6985,-22.3909352821465
Lc-0,Zu-0,8323,7417,-18.1115030790268
Lc-0,Zu-1,8323,7418,-14.4110008275077
Lc-0,Er-0,8323,7125,-17.0979839930299
Lc-0,Fja1-1,8323,8422,-19.7863282446959
Lc-0,gl1-2,8323,2,-10.9321208342844
Lc-0,gl1-1,8323,1,-12.5970531981766
Ler-1,Ag-0,6932,6897,-9.17082001969183
Ler-1,Ak-1,6932,6987,-16.9138426588507
Ler-1,Alc-0,6932,6988,0.24822263847854
Ler-1,Algutsrum,6932,8230,-11.9536102068782
Ler-1,An-1,6932,6898,-14.1095100274185
Ler-1,Ang-0,6932,6992,-13.3524589132311
Ler-1,Ba1-2,6932,8256,-15.238521498595
Ler-1,Ba4-1,6932,8258,-11.7141426543982
Ler-1,Ba5-1,6932,8259,-15.323037998969
Ler-1,Bay-0,6932,6899,-22.5960223839545
Ler-1,Bg-2,6932,6709,-10.0858729390205
Ler-1,Bil-5,6932,6900,-8.54446163620651
Ler-1,Bil-7,6932,6901,-9.99761848979066
Ler-1,Bla-1,6932,7015,-3.43856183719476
Ler-1,Bor-1,6932,5837,-10.5817635723705
Ler-1,Bor-4,6932,6903,-10.9994852795263
Ler-1,Br-0,6932,6904,-13.4563085802658
Ler-1,Bro1-6,6932,8231,-7.13160314238028
Ler-1,Bs-1,6932,8270,-9.63457247742978
Ler-1,Bu-0,6932,8271,-17.3248990859667
Ler-1,Buckhorn_Pass,6932,7033,-7.47746265755625
Ler-1,Bur-0,6932,5719,-10.2088421215732
Ler-1,C24,6932,6906,-14.5017681276924
Ler-1,Can-0,6932,8274,-13.4372139220782
Ler-1,Cen-0,6932,8275,-11.1548172376255
Ler-1,CIBC-17,6932,6907,-16.3054043246147
Ler-1,Co,6932,7081,-5.9671048150693
Ler-1,Col-0,6932,6909,-21.9160725923877
Ler-1,Ct-1,6932,6910,-17.2289604058493
Ler-1,Cvi-0,6932,6911,-9.78912843631989
Ler-1,Dem-4,6932,8233,-8.72468511599975
Ler-1,Dra3-1,6932,8283,-16.5369961292452
Ler-1,DraII-1,6932,8284,-7.63985339899162
Ler-1,DraIII-1,6932,8285,-15.3528110125385
Ler-1,Duk,6932,6008,-17.9176187516022
Ler-1,Eden-1,6932,6009,-8.8042687578197
Ler-1,Eden-2,6932,6913,-13.1678511769546
Ler-1,Edi-0,6932,6914,-14.8436972461478
Ler-1,Eds-1,6932,6016,-15.3810417812037
Ler-1,Ei-2,6932,6915,-18.7112187098046
Ler-1,En-1,6932,8290,-16.1928202097228
Ler-1,Est-1,6932,6916,-15.3672920722843
Ler-1,Fab-2,6932,6917,-0.266480733962076
Ler-1,Fab-4,6932,6918,-8.74934910848432
Ler-1,Fei-0,6932,8215,-14.161568822455
Ler-1,Fr-2,6932,7133,-10.0612758924833
Ler-1,Ga-0,6932,6919,-16.0587093792417
Ler-1,Gd-1,6932,8296,-13.7855360742777
Ler-1,Ge-0,6932,8297,-14.2463806971425
Ler-1,Got-22,6932,6920,-17.9888595012194
Ler-1,Got-7,6932,6921,-19.3599128082221
Ler-1,Gr-1,6932,8300,-21.8681586829893
Ler-1,Gu-0,6932,6922,-7.45977852185211
Ler-1,Gul1-2,6932,8234,-25.196456828422
Ler-1,Gy-0,6932,8214,-4.73997776055214
Ler-1,H55,6932,7461,-22.4081318071792
Ler-1,Hi-0,6932,8304,-7.81127268205119
Ler-1,Hod,6932,8235,-17.9865692491417
Ler-1,Hov4-1,6932,8306,-12.2663005654364
Ler-1,Hovdala-2,6932,6039,-20.0788229488282
Ler-1,HR-10,6932,6923,-8.00258368361023
Ler-1,HR-5,6932,6924,-15.9625274735426
Ler-1,Hs-0,6932,8310,-11.1864619886529
Ler-1,HSm,6932,8236,-6.16512895986447
Ler-1,In-0,6932,8311,-11.4731762841975
Ler-1,Is-0,6932,8312,-17.3490747607378
Ler-1,Jm-0,6932,8313,-17.0542646951191
Ler-1,Ka-0,6932,8314,-8.44291030669347
Ler-1,Kas-2,6932,8424,-7.61158329898881
Ler-1,Kavlinge-1,6932,8237,-8.29075977178563
Ler-1,Kelsterbach-4,6932,8420,-11.1858696043017
Ler-1,Kent,6932,8238,-18.4962821085523
Ler-1,Kin-0,6932,6926,-11.1994816620481
Ler-1,Kn-0,6932,7186,-13.3332952201644
Ler-1,Kni-1,6932,6040,-9.16331725267889
Ler-1,Kno-10,6932,6927,-9.42950821934776
Ler-1,Kno-18,6932,6928,-25.885738885585
Ler-1,Koln,6932,8239,-13.6914509015174
Ler-1,Kondara,6932,6929,-11.523282671941
Ler-1,Kyoto,6932,7207,-11.0103411545245
Ler-1,Kz-1,6932,6930,-13.1165246736724
Ler-1,Kz-13,6932,6830,-1.52554581111599
Ler-1,Kz-9,6932,6931,-6.83812898839617
Ler-1,Lc-0,6932,8323,-12.5970531981766
Ler-1,Ler-1,6932,6932,0
Ler-1,Li-2:1,6932,7223,-12.671031118471
Ler-1,Liarum,6932,8241,-26.9945263549865
Ler-1,Lillo-1,6932,8242,-9.63280779379154
Ler-1,Lip-0,6932,8325,-21.5866973981019
Ler-1,Lis-1,6932,8326,-25.6324168589289
Ler-1,Lis-2,6932,8222,-4.19523600288277
Ler-1,Lisse,6932,8430,-14.4834334417354
Ler-1,LL-0,6932,6933,-1.45607681960237
Ler-1,Lm-2,6932,8329,-6.64632036349916
Ler-1,Lom1-1,6932,6042,-13.7753138523107
Ler-1,Lov-1,6932,6043,-5.75873786815768
Ler-1,Lov-5,6932,6046,-3.4405541047995
Ler-1,Lp2-2,6932,7520,-12.6720853049059
Ler-1,Lp2-6,6932,7521,-13.8505669032562
Ler-1,Lu-1,6932,8334,-0.496254398745297
Ler-1,Lund,6932,8335,-14.4445866366527
Ler-1,Lz-0,6932,6936,-12.5315902263032
Ler-1,Mir-0,6932,8337,-11.1832572038964
Ler-1,Mr-0,6932,7522,-13.7484005577446
Ler-1,Mrk-0,6932,6937,-12.9005961960984
Ler-1,Ms-0,6932,6938,-19.8874235004096
Ler-1,Mt-0,6932,6939,-11.0760631899533
Ler-1,Mz-0,6932,6940,-16.4438696466705
Ler-1,N13,6932,7438,-15.6339414696461
Ler-1,Na-1,6932,8343,-16.1691112919033
Ler-1,NC-6,6932,8246,-12.1203406964438
Ler-1,Nd-1,6932,6942,-7.92692231134363
Ler-1,NFA-10,6932,6943,-7.32161928376229
Ler-1,NFA-8,6932,6944,-14.7238360917532
Ler-1,No-0,6932,7275,-20.1381101701035
Ler-1,Nok-3,6932,6945,-15.2777771256247
Ler-1,Nw-0,6932,7258,-11.5950780518501
Ler-1,Or-1,6932,6074,-11.9508591140507
Ler-1,Ost-0,6932,8351,-17.1961358905086
Ler-1,Ove-0,6932,7287,-17.9030606322243
Ler-1,Oy-0,6932,6946,-13.666901011504
Ler-1,Pa-1,6932,8353,-14.9574450911312
Ler-1,Per-1,6932,8354,-17.3209766043008
Ler-1,Petergof,6932,7296,-14.0224194370587
Ler-1,PHW-2,6932,8243,-13.3627015796506
Ler-1,PHW-34,6932,8244,-17.4400861064221
Ler-1,Pi-0,6932,7298,-12.0824237285795
Ler-1,Pla-0,6932,7300,-7.96171628007346
Ler-1,Pna-10,6932,7526,-9.03939639538616
Ler-1,Pna-17,6932,7523,-0.764303400718763
Ler-1,Pro-0,6932,8213,-11.9284890866232
Ler-1,Pu2-23,6932,6951,-17.2606804384577
Ler-1,Pu2-7,6932,6956,-20.4482657999185
Ler-1,Pu2-8,6932,6953,-11.5961104539263
Ler-1,Ra-0,6932,6958,-11.9229312185857
Ler-1,Rak-2,6932,8365,-8.56964505432959
Ler-1,Rd-0,6932,8366,-12.6210579667186
Ler-1,Ren-1,6932,6959,-12.0367191277028
Ler-1,Ren-11,6932,6960,-14.0565929825311
Ler-1,Rev-1,6932,8369,-18.1450515692989
Ler-1,Rmx-A02,6932,7524,-11.4436449274505
Ler-1,Rmx-A180,6932,7525,-11.242992791022
Ler-1,RRS-10,6932,7515,-7.35949490162501
Ler-1,RRS-7,6932,7514,-11.4683919876974
Ler-1,Rsch-4,6932,8374,-19.5096148612849
Ler-1,Rubezhnoe-1,6932,7323,-9.66929053732838
Ler-1,San-2,6932,8247,-15.1296989914681
Ler-1,Sanna-2,6932,8376,-12.8388877582844
Ler-1,Sap-0,6932,8378,-15.1666900601322
Ler-1,Sav-0,6932,8412,-17.7171019391064
Ler-1,Se-0,6932,6961,-2.95602469996046
Ler-1,Seattle-0,6932,8245,-9.56749250029344
Ler-1,Sf-1,6932,7327,-5.67251841441986
Ler-1,Shahdara,6932,6962,-14.1254887678364
Ler-1,Sorbo,6932,6963,3.65182590247416
Ler-1,Spr1-2,6932,6964,-11.5990070709911
Ler-1,Spr1-6,6932,6965,-11.6256899432289
Ler-1,Sq-1,6932,6966,-10.1250364253697
Ler-1,Sq-8,6932,6967,-18.462242134718
Ler-1,Sr:5,6932,8386,-14.2854584755786
Ler-1,St-0,6932,8387,-17.7114977122099
Ler-1,Stw-0,6932,8388,-15.4106608735718
Ler-1,Ta-0,6932,8389,-6.78227167919565
Ler-1,Tamm-2,6932,6968,-11.1264824858301
Ler-1,Tamm-27,6932,6969,-10.4614204234725
Ler-1,Tottarp-2,6932,6243,-20.776287436003
Ler-1,Ts-1,6932,6970,-2.75507291447538
Ler-1,Ts-5,6932,6971,5.08363490936024
Ler-1,Tsu-0,6932,7373,-23.973951076523
Ler-1,Tsu-1,6932,6972,-26.5900260883519
Ler-1,Tu-0,6932,8395,-24.5429015281979
Ler-1,Uk-3,6932,10022,-12.9871976619625
Ler-1,Ull1-1,6932,8426,-14.8648008608934
Ler-1,Ull2-5,6932,6974,-19.1367210514043
Ler-1,Uod-1,6932,6975,-10.4516546565328
Ler-1,Uod-7,6932,6976,-10.5892593227113
Ler-1,Van-0,6932,6977,-13.7572291640733
Ler-1,Var2-1,6932,7516,-12.2161902233726
Ler-1,Var2-6,6932,7517,-11.095907258568
Ler-1,Vastervik,6932,9058,-10.0573610568979
Ler-1,Vimmerby,6932,8249,-9.21517837428473
Ler-1,Vinslov,6932,9057,-17.7027426607419
Ler-1,Wa-1,6932,6978,-12.5701720041339
Ler-1,Wei-0,6932,6979,-6.43508137365448
Ler-1,Wil-1,6932,8419,-13.3911034783286
Ler-1,Wil-2,6932,7413,-17.183602457589
Ler-1,Ws-0,6932,6980,-23.7105831623984
Ler-1,Ws-2,6932,6981,-11.6262221515057
Ler-1,Wt-5,6932,6982,-7.04748846114867
Ler-1,Wu-0,6932,7415,-5.72752203768245
Ler-1,Yo-0,6932,6983,2.02848795802051
Ler-1,Zdr-1,6932,6984,-9.42489657199731
Ler-1,Zdr-6,6932,6985,-21.2475531336498
Ler-1,Zu-0,6932,7417,-21.0570766944875
Ler-1,Zu-1,6932,7418,-9.33542969148487
Ler-1,Er-0,6932,7125,-19.6707820940929
Ler-1,Fja1-1,6932,8422,-10.1071714732182
Ler-1,gl1-2,6932,2,-21.9160725923877
Ler-1,gl1-1,6932,1,0
Li-2:1,Ag-0,7223,6897,-21.6076619781138
Li-2:1,Ak-1,7223,6987,-14.2728324089249
Li-2:1,Alc-0,7223,6988,-13.6076165526712
Li-2:1,Algutsrum,7223,8230,-17.3328514597035
Li-2:1,An-1,7223,6898,-22.916478978922
Li-2:1,Ang-0,7223,6992,-24.2692479185164
Li-2:1,Ba1-2,7223,8256,-12.2467420196496
Li-2:1,Ba4-1,7223,8258,-6.71707656114629
Li-2:1,Ba5-1,7223,8259,-6.9310113448177
Li-2:1,Bay-0,7223,6899,-15.2428884585482
Li-2:1,Bg-2,7223,6709,-10.2572520232984
Li-2:1,Bil-5,7223,6900,-23.4169130093064
Li-2:1,Bil-7,7223,6901,-23.2137522247035
Li-2:1,Bla-1,7223,7015,-20.7554334551986
Li-2:1,Bor-1,7223,5837,-12.4218984810632
Li-2:1,Bor-4,7223,6903,-16.2717911892757
Li-2:1,Br-0,7223,6904,-14.0633849961212
Li-2:1,Bro1-6,7223,8231,-12.9119021341799
Li-2:1,Bs-1,7223,8270,-19.8686405286991
Li-2:1,Bu-0,7223,8271,-13.7553976510966
Li-2:1,Buckhorn_Pass,7223,7033,-14.1933883810313
Li-2:1,Bur-0,7223,5719,-24.2136303750675
Li-2:1,C24,7223,6906,-22.432824690147
Li-2:1,Can-0,7223,8274,-22.8085571284165
Li-2:1,Cen-0,7223,8275,-16.5067454472866
Li-2:1,CIBC-17,7223,6907,-12.86369120142
Li-2:1,Co,7223,7081,-15.5394284774511
Li-2:1,Col-0,7223,6909,-7.26302707423392
Li-2:1,Ct-1,7223,6910,-18.5059108119897
Li-2:1,Cvi-0,7223,6911,-19.3515130036059
Li-2:1,Dem-4,7223,8233,-14.2931800218603
Li-2:1,Dra3-1,7223,8283,-15.9635424920974
Li-2:1,DraII-1,7223,8284,-11.4093161766632
Li-2:1,DraIII-1,7223,8285,-6.18545178862139
Li-2:1,Duk,7223,6008,-19.1800061686067
Li-2:1,Eden-1,7223,6009,-19.9979077710516
Li-2:1,Eden-2,7223,6913,-18.2317792479277
Li-2:1,Edi-0,7223,6914,-20.1833682443908
Li-2:1,Eds-1,7223,6016,-23.177674399135
Li-2:1,Ei-2,7223,6915,-25.2858851499774
Li-2:1,En-1,7223,8290,-17.4258625671476
Li-2:1,Est-1,7223,6916,-11.3716679787554
Li-2:1,Fab-2,7223,6917,-21.2529310627695
Li-2:1,Fab-4,7223,6918,-19.1777016427286
Li-2:1,Fei-0,7223,8215,-16.5281141795361
Li-2:1,Fr-2,7223,7133,-12.5709568797221
Li-2:1,Ga-0,7223,6919,-21.507406369128
Li-2:1,Gd-1,7223,8296,-12.8375808977341
Li-2:1,Ge-0,7223,8297,-11.7483778222164
Li-2:1,Got-22,7223,6920,-23.9120648512352
Li-2:1,Got-7,7223,6921,-22.1581214154464
Li-2:1,Gr-1,7223,8300,-12.1973268205409
Li-2:1,Gu-0,7223,6922,-20.7829309496214
Li-2:1,Gul1-2,7223,8234,-12.0325047048364
Li-2:1,Gy-0,7223,8214,-12.6415650510103
Li-2:1,H55,7223,7461,-4.85889690700991
Li-2:1,Hi-0,7223,8304,-12.3522419071275
Li-2:1,Hod,7223,8235,-11.2239937888856
Li-2:1,Hov4-1,7223,8306,-23.4181858022096
Li-2:1,Hovdala-2,7223,6039,-15.3047887082317
Li-2:1,HR-10,7223,6923,-24.8264577440329
Li-2:1,HR-5,7223,6924,-17.771357389317
Li-2:1,Hs-0,7223,8310,-18.5095794528383
Li-2:1,HSm,7223,8236,-6.56088882465547
Li-2:1,In-0,7223,8311,-12.3559760221279
Li-2:1,Is-0,7223,8312,-23.4686098608069
Li-2:1,Jm-0,7223,8313,-10.8767338222178
Li-2:1,Ka-0,7223,8314,-18.3762810377342
Li-2:1,Kas-2,7223,8424,-18.2477136629391
Li-2:1,Kavlinge-1,7223,8237,-19.2292770386613
Li-2:1,Kelsterbach-4,7223,8420,-22.2318835777668
Li-2:1,Kent,7223,8238,-20.9533556339628
Li-2:1,Kin-0,7223,6926,-19.8288136285253
Li-2:1,Kn-0,7223,7186,-18.0926451383314
Li-2:1,Kni-1,7223,6040,-17.2698916434516
Li-2:1,Kno-10,7223,6927,-12.9533359704875
Li-2:1,Kno-18,7223,6928,-17.4385570420557
Li-2:1,Koln,7223,8239,-13.5887122490087
